label;cim;poem
csokonai;Vis et nequitia; Mihelyt a hatalmat nyert Agamemnonnak Hálót hamis lelkű Ulissesek fonnak, Azonnal elveszti fejét a negédes Szívvel vádolt igaz lelkű Palamédes. Sőt az ártatlannal tett méltatlan kínon Várost vesztő fortélyt tud építni Sinon. Amit ezer hajók nem tettek, - ha való - Véghez vitte hajdan Trójánál egy faló. Sokszor tör, sokszor ront egy hatalmas ostor, Gyakorta követi csapását gyászos tor. Sokat a reája törő hatalomnak Súlyos ütései a főld alá nyomnak. De egy okos ember az ily nyilvánságos Erő ellen inkább lehet bátorságos. De térdre hull a bőlcs s az erős s a bátor, Ha az erős mellett álnok a prókátor. Kit a megbúsúlt ég ilyek közzé vetett, Kérjen az magának utólsó kenetet. Néhol hiában hord Hercules dorongot, Hacsak ravasz ember s kettős nyelv nem dong ott. Erősek az ágyúk s egy erős bombival Ledöntik a várat kevély bástyáival. De az ágyúk s bombik egy szálnyit se tesznek, Sőt magok is hamar zsákmányokká lesznek. S imé, egy penészes invalid mellé áll, Tüzet tesz a porra a gyújtó lyukánál, S azonnal menydörgő hanggal a bástyának Kemény kőszáláról mindent lerontának. 
csokonai;Visszajövetel az Alfőldről; Hálá, hálá az egeknek! Végre már megnyughatom, Hogy a tiszai téreknek Levegőjét szíhatom.  Minden főld ugyan hazája A jó embernek: való! De mégis születte tája Mindennél előbbvaló.  Bár hazánk áldott ölétől Az okosság elragad: De annak édes nevétől A jó szív mégis dagad.  Másutt is bőven valának Jó napjaim s uraim: De csak fűltek a hazának Szent tüzétől csontjaim.  A boldogság kelletén is Űltem, mint egy retecen, Hogy nem szemlélhettem én is Kedves füstöd, Debrecen!  Túlnan a magyar hazának Végéről útra kelek, S jöttem, amerre szívának A hazúl fuvó szelek.  Sok volt a baj s a törődés, Mely alatt erőm rogyott, De az édesb képzelődés Felejtette Somogyot.  Általkeltem a Dunának Szőkén zajgó habjain S a Kecskemét pusztájának Széllel bélelt szirtjain.  A Tiszának sík partjára Kiszállván a csónakon Áldást mondván Dáciára, Indúltam a lovakon.  Indúltam, mert úgy képzettem Már mostanság magamat, Hogy már a jó főldre tettem Jó főldön nőtt lábamat.  Egészséggel, szép határa A Tisza mellékinek, Hol vígan símúl nyakára A főldi a főldinek.  Úgy is lett, megláttam végre Azt az áldott Karcagot, Hol a kún a szép térségre Halmoz sok száz asztagot.  Itt hosszas törődésemnek Egy kis pihenése lett, Vívén egy jó emberemnek Házához a tisztelet  Akit régi jótétéért Lelkem mindég tisztele, S mostani szivességéért Tégyen jól az ég vele.  Kibe idegen színesség Még úgy be nem kőltözött, Hogy a szép magyar szívesség Eltűnjön a szók között.  Mert ma sok is a szállóhoz Holmi üres kompliment, S fogjunk osztán a zokszóhoz, Ha vendég uram kiment.  De engem olyhoz vezérle A nyúgalmat szerző ég, Kinek szavain fejérle A magyar őszinteség.  Varróm ez: a szíves Varró Kit bármi jó verselő, Bármi festő és hímvarró Jól nem adhatna elő.  Elég, hogy kik az országba Tiszta szívet kérdenek, Csak Karcagra a Kúnságba Varró úrhoz jőjjenek.  Mert ki e kis tartományba Keresztűlmenni talál, Közemberbe, kapitányba Termés kún szívet talál.  Éljenek ősök portáin Soká az íly emberek, Kiknek íly híres és fájin Mind szívek, mind kenyerek.  Köszönöm a nyugvó szállást, Tisztelt Varróm! köszönöm! S hogy áldjam Karcagújszállást, Ez is egy új ösztönöm. 1800. máj. 9. 
csokonai;Zsugori uram; Esmérek én egy vént. - Ki az: - Neve nincsen: Régen eladta már aztat is a kincsen Sőt míg bírt is véle, magában tartotta, Mert mondani másnak ingyen sajnállotta. - Hol lakik? - Ott látszik, ama kapu megett, Egy ház, melyet náddal önnönmaga szegett. Van két palotája a Piac-utcába, De azt a rácoknak adta árendába Maga e kunyhóba éhezvén kucorog, S elméjébe mindég a drágaság forog. Űl pénzes ládáján sovány ábrázattal, Tisztelvén a Mammont örök áldozattal. A bús gond béesett orcájában hever, Mérget kedveltető kincseiből kever. Oly sárgák orcája sovárgó gödrei, Mint aranyára vert királyok képei: Mint a sírból feljött halott útálsága, Amelyről minden húst a párka lerága.  Most is azért sóhajt és dúl-fúl magába, Mért nem adhatja az áert árendába. S öszvekalkulálván saját számadását, Nyögve kárhoztatja szörnyű pazérlását. Gyász idők! - így kiált, vádolván az eget, - Lám, csak egy rövid nap mennyit elveszteget Ma csak harminc arany jött bé a kasszába, Mégis kilencven pénzt adtam ki hiába. Azonba mely szörnyű károm következe: - Itt jajgat, s fejére kúlcsolódik keze - Mely szörnyű kár! egy szél pénzem elrablotta, Lantornás ablakom ketté szakasztotta! - Úgy tűnődik s talám azt is sajnálja ő, Hogy a versbe ingyen s potomra jött elő. 
csokonai;A heszperi méhes története; Felállított Ariszt egy méhest nemrégen Heszper vidékébe, ama szép térségen, Mely egy természeti kies kertet játszott, De rajta emberi kéz nyoma nem látszott. Önként kínálkozott vad termékenysége, Még előre nagyot ígért nyers felsége Mint a komor télnek tüskés csipkebokra, Mely rózsát ajánl a tavaszi napokra. Sok szép patak csergett gyepes halma között, De az csak vadon nőtt berkeket öntözött. Vőlgyein éltető keleti szél lenge, De csak faunus-sípok ekhóival zenge, Mosolygott mindenütt a réti viola, De reá csak ledér pillangó szárnyola. Lakta ezt számos nép, de nem mívelé ki, Mert eledelt messzebb határ adott néki, Melynek drága pénzén gyűjté adományát, S így parlagba hagyá saját tartományát.  Ariszt, - a jószívű, a bőlcs Ariszt végre Ráakadt a puszta, de bő mezőségre, És Minerva lévén, mintegy Mentor, vele, Sátort a veszteg állt mezőben emele. Egy kisded hajlékot rakott közepében, A szelídebb déli verőfény enyhében. A hajlékhoz élő vízforrást vezetett, Partjaira körűl hársfákat űltetett, A mező virágit tömöttebbé tette, S a vad természetet elősegéllette. Ekkor a rengeteg erdők homályjából, A redves vénségtől tisztes fák aljából Egy serény, de durvás méhrajat kivona. - Bongott a szent vénség, - csípett a babona. - Ariszt csak bátor volt, vigyázó és serény, Megnépesűlt hamar az egyűgyű cserény, Méhei a szomszéd rétekre kijöttek S a megharmatozott zanóton függöttek, Méz-forrás fakadt a heszperi határba, S ártatlan arany folyt a káka-kosárba.  De ah, igazán hogy valakik használni Nem tudnak, csak mind kárt kívánnak csinálni, Csak űldözésre ér a henye gonoszság Kenyér nélkűl marad a munkás okosság, És még robotba is nehezen szenvedik Ott is, hol a kopárt bogácskórók fedik.  Így járt Ariszom is. - Méhének s mézének Divatjáról mások hírt alig vevének Egy része őnéki vesszőt s holmit ada, De a több s vadabb rész ellene támada. Az egyik vádolá, hogy újságba vágott, A másik avúltnak mondá ez újságot. Némelyik a messzebb főldre igazítá, Volt, aki a köz jót sértettnek állítá. Sokan, hogy őnéki kárt csinálhassanak, A köz jó színével több méhest raktanak. És vagy régiséggel hánytatták magokat, Vagy gipszből gyúratták népetlen kassokat. Már egyszer a vidék ura a mezőbe Ilyen méhest hányt el a régi időbe. - - - - - -- - - - - -- - - - - -- 
csokonai;A hévség; Az égető kutyácska A zőld mezőt aszalta Miatta Flóra hímes Virági haldokoltak, Fonnyadtak a ligetnek Zöldségi megkonyúlva: A főld egész határi Alélva bágyadának.  Énbennem is van egy tűz. Mondják, hogy az Kupídó, Én nem tudom, ki légyen, Nem esmerem nevéről Elég, hogy ég melyemben S emészti nagy hevével: Szemlátomást betegszem És már alig lehellek.  Tegnap leszálla csendes Cseppekkel egy esőcske, Megáztatá az erdőt És a mezőt vizével: S ím, a beteg virágok Mindjárt feléledének, A kókkadó falombok Zőld színbe jöttek ismét.  Óh, vajha énreám is, Az én alélt fejemre Egy ílyen éltető víz Hűs cseppje harmatoznék! 
csokonai;A békesség; Elmúltak a hadak, már megnémúlának Gyászos harsogási Márs trombitájának, A halált menydörgő ágyúk nem ropognak, A puskák s köszörűlt kardok nem villognak. Maga a dühösség, a hadak magzatja, Fogva van, sok ezer vaslánc szorongatja. Az arany békesség templomát megnyitja, Újúl szakadozott oltárán kárpitja, Kötvén homlokára szagos olajágot, Béfedé szárnyával az egész országot, Hogy annak árnyéka és védelme alatt Az embernek kedves legyen minden falat, Hogy a szántóvető főldet mívelhessen Annak árnyékába bátran és csendessen, Hogy félelem nélkűl lévén a határok, Bátran járhassanak bennek a kalmárok, Hogy újra épűljön a most számkivetett Igazság trónussa, kit a had levetett, Hogy a mesterségek mind helyreálljanak, A békesség alatt virágozhassanak, Hogy a múzsák, kik már a vérbe őltözött Halálos fegyverek csattogási között Elhallgattak vala, szólani kezdjenek, Már Márs és Bellona ne járjon ellenek, És hogy országunkat a boldogság lakja, Aranyidőt éljünk, ne légyen salakja. 
csokonai;A hír; A méltóság, a pénz s mindenféle vagyon A szerencse játszi újjai közt vagyon. A betegség mindent hatalma alá vét, Végre megszégyenít akármely Burhávét. Majd a halál mindent sírhalomba temet, Nem nézvén sem kincset, sem nagyságos nemet. Mindent, ami cifrán fénylett az életbe, Az emberrel együtt mély sírba temet be. -  Két királya van az emberi nemzetnek, Nagyok ezek, mindent magok alá vetnek: Egyik a szerencse, mely, míg itten élünk, Laptaként hajigál, s játszadozik vélünk A másik a mindent öszverontó halál, Mely a rakás hamvak felett kész nyíllal áll.  E két hatalmasság alatt van mindenünk, E kettő áll készen mindenkor ellenünk: De van egy pártfogónk, ki sokkal jól teve, Ki mindenik ellen védelmezőnk leve, Ki állandó marad, soha meg nem retten, Bár e két hatalmok ostromolják ketten. Ez a hír. - A virtust ez mindég dicséri, A vétket büntető átkokkal kiséri.  Ez, bár a szerencse valakit levere S a méltatlanságok mélyére tekere, Vigyáz, nyájaskodik a szenvedő körűl, Szemeiről minden könnyeket letörűl S ha a balsors nyomja ezer szenvedéssel, Vidítja egy édes megelégedéssel. Ez, mikor a halál valakit letaszít, Minden dicsőségtől s fénytől megkopaszít, Mikor testünk felett űl a sírhalomra, Hogy prédáját ki ne adja a főld gyomra Ez leszáll akkor is sírjára az égből, És kiveszi annak nevét a mélységből, Felrepűl, hogy véle minden részt bétőltsön, S a népek egymásnak adogassák kőlcsön.  Hanem ő, amilyen kegyes jóltévője Annak, ki a virtus igaz követője, Oly nagy ellensége azon embereknek, Kik híven szolgálni szoktak a véteknek. - Mert bár a szerencse édes-mosolyogva Valakit pompásan vigyen kézen fogva Mégis a bátor hír meg nem ijed ettől, Megfosztja mindenütt a várt tisztelettől: Ez, bátor a halál némelynek kedvezzen, Hozzája igen sok időkig érkezzen: Ez a tökélletlen embert levereti, Még, ami kínosabb, élvén eltemeti. -  Óh hír! vidd hírűl ezt, kérlek, temagadnak, Hogy verseim néked Ily dicsérést adnak: Majd talám felvészi nevemet szárnyára S pengeti azt egész hazám hallatára. 
csokonai;A híres Rácz Sámuel úrhoz; Uram! örvendez a magyar Haza, hogy a mostani Aesculap fiait hallja Magyar hangon szólani Hogy görög-módi ruháit Hippocrates letette S magyar köntösre váltotta S már azt is megszerette. Galenus már Pestet lakja, Szólván magyar nyelven a', Hangzik a Dunának mindkét Partjain Avicenna. - S mikor a magyarok ekkép Örömöket kiöntik, Akkor az úr érdemeit Szólják s nevét köszöntik. Zengjed, vizek nagy királya, Dicséreteit annak, Ki szájába tiszta magyar Hangot adott Hofmannak: Hogy a Beszkédnek felhőket Megtetéző havassa Azokat a magyar térre Visszahangoztathassa. Különben nem árt azoknak Semmi időhaladék Kivált, ha, amilyen az úr, Olyan lesz a maradék. Hullatni fog a magyarság Örömkönnyek záporát, Azzal öntözvén egy igaz Magyar hazafi porát. Míg magyar lesz, és a magyar Míg Boerhavot szereti: Megmarad az úrnak neve, Megmarad dícséreti, Én pedig kérem az urat Kedves hazám képében, Kinek igaz híve leszek Éltem egész rendében, Légyen kedves az úr előtt Nemzetem dicsősége, Minden igaz hazafinál A legnemesebb vég e'. S tiszteletemnek e csekély Jelét végye kedvesen Nyújtja ezt egy igaz magyar, Egy hazafi szívesen. Míg magyar vérrel buzognak Életere ágai, Hazájának és az úrnak Híve lesz Csokonai. 
csokonai;A híves estve; Mikor a rekegő béka béköszönte A hűs estvén belém ily képzetet önte. Ah, egek! a világ baját csak nevetem, Mikor a hűlt fűre testem letehetem, Amely az ugráló vért meghívesíti, Mely a gondolkodó elmét megfrissíti. Ti, az égből jövő kedves lehelletek, Zefirkék! mellyemre, kérlek, repűljetek. Itt a szent árnyékban, ah! szép képzeletek Mulandó társaim, hadd legyek veletek. Ah! ti életadó kedves párázatok, Mely eleven lelket mellyembe adtatok. Itt a bujálkodó pazér természetnek A legjobb ízek is, tudom, engedhetnek. Nézd e hízelkedő fűvet s szép virágot, Melyet még semmi szél foga meg nem rágott. Mely gyenge szárakon állanak mellettem, Hogy reszketnek, pedig lassan lehellettem. Nézd e sok színekkel játszi szép sereget, Mely cifraságával meggyőzi az eget. Hogyha vetekedni akar Salamonnal, Királyi pompával meggyőzi azonnal. Óh, ti életadó híves lehelletek, Tőlem egy kevéssé még el ne menjetek. Egy szót csak éppen ezt bízom reátok. Hozzám minden virág nektárját hozzátok, Azzal újítsátok heregő mellemet, Míg a sűlt virágok sírja el nem temet. Óh! ti életadó híves lehelletek, Tőlem egy kevéssé még el ne menjetek, Itt, az árnyéktoknak szent sátora mellett, Melyre hív szátok már gyakorta lehellett. Ti kedves Zefirkék! ti estve magatok Egy nyugtató sátort keringve fonjatok. Óh! ti életadó híves lehelletek! Tőlem egy kevéssé még el ne menjetek. 
csokonai;A hízelkedő; Vigyázz! ha a hízelkedő Rád mosolyog: oly tűkör ő, Kit mindég készen találsz: Színén lefestve láthatod Saját rózsás ábrázatod: De csak míg előtte állsz. 
csokonai;A kétszínűség; Vélnéd, hogy a nyalkán pirosló Sodoma A legjobb gyümölcsök szép paradicsoma: Pedig ha skarlátja szádba ketté válik, Várt gyönyörűséged mind hamuvá válik. Gyakran a mennyei illatú epernek Apró leveli közt kígyók is hevernek: Ne higyj a hozzája csalogató partnak, Ne véld, hogy sikamló hantjai megtartnak.  A szív igen szoros helyre vagyon zárva, Az ábrázat sokra fordítható lárva: Sőt még a beszéd is egy oly csalható jel, Hogy minden szándékot palástolhatsz ezzel. Sőt a mosolygó száj, a vigyorgó szemek Egy ártalmas lelket fedező tetemek Sőt mit mondok? vagynak olyatén Judások, Akiknek halálra árúl csókolások.  Oh, Jupiter! ha már a hamis arannak Ily tiszta jelei s bizonysági vannak: Ugyan hát a hamis szívű rossz embernek Testén ilyen jegyek miért nem hevernek?  Különben ki milyen portékákat árúl, Azoknak jutalma mind magára hárúl. 
csokonai;A kevély; Nézd csak azt, ki amott sétálgat kevélyen, Mindent megvét s útál szemeivel mélyen. Felemeli orrát a többiek felett, Öblös vitorlája hajt igen nagy szelet. Ezt mihelyt valami szellő megmozgatja, Azonnal kétfelé büszkén fintorgatja. Fel sem vesz senkit is nagy rátartiságban, Mintha csak ő volna ember a világban. Sajnálja a főldre bocsátni lábait, Útálván a véle testvér főld porait. Sőt büszke lelkének az esik terhére, A Teremtőt azért veszi crisisére Hogy amely levegőt a szegény kilehell, Úri tüdejének színi ugyanazt kell. -  Emberek! vagy hérók légyetek s istenek, Ha kevélységtekkel lehettek ilyenek Vagy légyetek vélünk emberecskék ti is, Így több becsűletet fogunk adni mi is. Mely nagy balgatagság, csak embernek lenni, Mégis a hasonló embert fel sem venni! S azzal, hogy valaki másikat megvetett, Azzal pretendálni tőle becsűletet. A becsűlet olyan dögpárának langja, Mint a lidérc, melyet szűl a sír barlangja. Aki ezt kergeti, elrepűl előle, S azt szokta kísérni, aki szalad tőle. Az embernek igen kényes természeti, S magát megvettetve látni nem szereti. - Mit nyér hát, ki mindent odavét oktalanúl? Őtet is megveti minden: s kárán tanúl. - A kevélység csupán a bolondnak gondja Úgy van! mert a kevély a világ bolondja. Hát a világnak Ily bolondja sok van-é? - Hogyne! sőt a világ az Ily bolondoké: Sőt már a kevélyek oly nagy számmal vannak, Hogy aki nem kevély, már azt tartják annak. Tarka luftballonok! lebegő árnyékok! Gyermekségből támadt fényes buborékok! Lám a nemes ércek mind fenékre szállnak, Mikor az otromba tökök fenn úszkálnak. 
csokonai;A leánykákhoz; Ti szent Idáliának Kacér szemű leányi! Ti minket istenítő Nyilakkal öldököltök. Mikor levert erőnkön Feláll királyi széktek, Reánk bodor kacajjal Nehéz bilincset üttök. Ti mézitalt ajánltok, Ha maszlagot kevertek Ha nyűgbe vertek is ti, Lágy bársony az s virágszál.  Óh, kellemek szülötti! Ez a ti martaléktok Gyönyörködik s örömmel Hever bilincsetekben. 
csokonai;A magánossághoz; Áldott Magánosság, jövel! ragadj el Álmodba most is engemet Ha mások elhagyának is, ne hagyj el, Ringasd öledbe lelkemet! Öröm nekem, hogy lakhelyedbe szálltam Hogy itt Kisasszondon reád találtam. E helybe andalogni jó, E hely poétának való.  Itt a magános vőlgybe és cserében Megfrisselő árnyék fedez, A csonka gyertyányok mohos tövében A tiszta forrás csergedez. Két hegy között a tónak és pataknak Nimfái kákasátorokba laknak S csak akkor úsznak ők elő, Ha erre bőlcs s poéta jő.  A lenge hold halkal világosítja A szőke bikkfák oldalát, Estvéli hűs álommal elborítja A csendes éjnek angyalát. Szelíd Magánosság! az íly helyekbe Gyönyörködöl s múlatsz te ah, ezekbe Gyakran vezess be engemet, Nyugtatni lankadt lelkemet.  Te a királyok udvarát kerűlöd, Kerűlöd a kastélyokat S ha bévétődsz is, zsibbadozva szűlöd Ott a fogyasztó gondokat. A félelem s bú a vad únalommal - Csatáznak ott a tiszta nyúgalommal. A nagy világ jótétedet Nem tudja s útál tégedet.  Ohajtoz a fösvény, de gyötrelemmel Goromba lelkét bünteted A nagyravágyót kérkedő hiszemmel A lárma közzé kergeted. Futsz a csatázó trombiták szavától, Futsz a zsibongó városok falától: Honnyod csupán az érező Szív és szelíd falu s mező.  Mentsvára a magán szomorkodónak Csak a te szent erődbe van, Hol bíztatásit titkos égi szónak Hallhatja a boldogtalan. Te azt, ki megvetette a világot, Vagy akinek már ez nyakára hágott, Kiséred és apolgatod Magát magával bíztatod.  Te szűlöd a virtust, csupán te tetted Naggyá az olyan bőlcseket, Kiknek határtalanra terjegetted Testekbe kisded lelkeket. Tebenned úgy csap a poéta széjjel, Mint a sebes villám setétes éjjel Midőn teremt új dolgokat S a semmiből világokat.  Óh, kedves istenasszony! én is érted Gyakorta mint sohajtozom, Mert szívemet baráti módra érted, Midőn veled gondolkozom. Ártatlanúl kecsegtetel magadba, Hív vagy, nem úgy, mint a mai Színes világ barátai.  Lám, mely zavart lármák között forognak A büszke lelkek napjai, Kőről kövekre görgenek, zajognak, Mint Rajna bukkanásai. - De ránk mikor szent fátyolid vonúlnak, Mint éji harmat, napjaink lehúllnak, Tisztán, magába, csendesen: Élünk, kimúlunk édesen.  Sőt akkor is, mikor szemem világán Vak kárpitot sző a halál: Ott a magánosság setét világán Béhúllt szemem reád talál. Síromba csak te fogsz alá követni, A nemtudás kietlenén vezetni: Te lészel, ah! a sírhalom Vőlgyén is őrzőangyalom.  Áldott Magánosság! öledbe ejtem Ottan utólsó könnyemet, Végetlen álmaidba elfelejtem Világi szenvedésemet. Áldott Magánosság! te légy barátom, Mikor csak a sír lesz örök sajátom. De ez napom mikor jön el? Áldott Magánosság, jövel! 
csokonai;A magyar gavallér; Gavallérok minden nemzet közűl telnek, Kik a néző szemtől csudát érdemelnek. Mindeniknek cifrán csillog ruházatja, De magát a magyar dicsőbbnek mutatja. Ah, dícsőbb egy magyar gavallér levente, Nagyobb méltóságot ád a magyar mente, Melynek zőld posztóját ragyogással szántja Gazdagon pazérlott arany paszamántja. Ázsiai veres nadrág fénylik rajta, Mutatja, hogy ő is véres magyar fajta. Arany sarkantyúja peng karcsú csizmáján, Hármóniás ütést tesz ezüst szablyáján. Almásszürke csődör lovát táncoltatja, Lejtős fordúlással kerengve ugratja. Tűndöklő serényje játszik a szellővel, Az arany szerszámra hányja gőges fővel. Most büszkén rúgkapál, majd harsogva nyerít, Orrán sebes szellőt fúvall és tekerít. Ragyog hátán selyem posztóval vont nyereg, Csótárján az arany meánder tekereg. Merőn megűl rajta vitéz leventája, Nem mozdúl semmije, csak a bokrétája, Melynek kócsagtollból kötött szála között Az arany boglárba a fény megütközött. Csillámló pirossa nyusztos kalpagjának Szégyeníti haját az ánglus dámának. Barna szemőldöke s hollószín bajússza Képének pirosló tejét büszkén ússza. Bársonyszín hajai a széltől suhognak Reátekergődzött szárnyain lobognak.  Az ő arcáját is szerelem igézi, De e szerelem is őbenne vitézi. Ettől sem puhúl el egy magyar gavallér, Szívében Vénus is, Bellóna is elfér. E kettő ád néki kettős ékességet, Felséges kellemet s kellemes felséget. S amilyen volt Hektor, mikor fegyverbe állt, S Andromakhéjától csókok között megvált, Oly szerelmes vitéz a magyar gyermeke, Ez a szép természet nagyságos remeke! 
csokonai;A magyarokhoz; Ne szóljatok meg érte, Magyarjaim! kikérem, Ha én is a csatákat, A várak égetésit És a királyok estét Nem kürtölöm Homérral.  Ez a butella máslás A megdühödt világnak Minden csatépatéját Kiverte a fejemből. S a Lilla hév ölében Lillán kivűl egyébre Elmém ügyelni nem tud.  Ha hát csupán szerelmet És bort fogok danolni: Magyarjaim! kikérem, Ne szóljatok meg érte. 
csokonai;A békesség és a hadi érdem; Még mindég csak setét búkkal Ráncolván homlokodat, Emberölő háborúkkal Erőltetted lantodat, Vagy a pompás természetnek Andalogván útjain, Néha a szűz szeretetnek Pihentél meg karjain: De most, Múzsám! békességnek Innepit kell zengened És a császári Felségnek Nevét dicsőítened, Ki a véres diadalmat Népiért feláldozá És a hószín nyúgodalmat Hazánkba visszahozá. Trónusát (melyet sokáig Tüzes felhő fedezett, Mely a világ négy sarkáig Dörgött, ölt, mennykövezett) Most oly áldott nappá tette, Mely fényt és életet ád. - Óh kegyes király, érette Örök hálá szálljon rád! Ím, egy korona, amelyet Készít néked minden hív, Melyen brilliántok helyett Van egy-egy jó magyar szív Nincsenek rajt' Indiának Négervesztő gyöngyei, Hanem milliom anyának Megvígasztalt könnyei. A felvídúlt mezők, kertek Cifrázzák kerűletét, Melyek elhagyva hevertek, Lakos nélkűl, szerteszét. A népnek megkímélt vére Bíbor béllést ád alá, S fényje önnön érdemidnek Arany almát függeszt rá. Jer, tedd fel, óh haza atyja! Itt nagy lelkednek jele. Mely kevés király mondhatja, Hogy ő ílyet visele! És te, Múzsám! olajfával Kerítvén homlokodat, Vedd fel innepi pompával Érdemzengő lantodat. Jer velem a békességnek Újúló tornáciba Melynek száz óltárok égnek Bodzás omladékiba. A népek köz vígságára Készíts éneket velem: Mert meggyőzte útóljára Magát a győzedelem! Jer, s keljünk túl a Hágónak Meredek csapásain, Adj koncertet az ekhónak Hazám boros halmain. Édes születte-főldemnek Fővárosát járjuk meg, Hol sok magyar fejdelemek Hamvain szent éj lebeg. Nézd, mint tapsol a nemesség, Nézd, a nép mint örvendez. Óh, mit nem tesz a békesség! De - de mit hallok? - mi ez?  Megzendűl egyszerre örömlármával az ekhó, Pest palotái között a népnek tengere zúg-búg, Hempelyeg és muselin-habokat tol az Újpiac öblén A Gyulay grófnak seregéből szittya vitézink Innepi pompával fogtak helyet óh, deli látás! Szívemelő jelenés! a lelkes, tarka spalírok, A bajuszos statuák mely szép hadi rendbe ragyognak. Jámbor zörgéssel csördűl azon egy minutában A puska-promenád, a trombita tűrt reze tördelt Hangra ropog, közzé zendűlnek az erdei kürtök, S a buta rézdobokon fabotok repedeztetik a bőrt. Sír a lágy klarinét, dobog a dobok apja gorombán, S a csörgők nesze közt fenekét veri, döngeti a tőlgygomb Akkordál öblös hangon a tompa fagótnak Réznyaka. Most egyedűl ábrándozik egy vagy két hang, Majd pedig egybezavarva zsibonganak s a megeresztett Trombita-dob-sípszó harsog, kopog, énekel, ordít, S a csengő tányért némítja a tábori tambur.  Az újságra bámúlt Pest-Buda, s a bátor Vitézek közepén áll egy pompás sátor, Felibe az örök dicsőség fényben száll S lebegő szárnyakon fennfüggve trombitál, Egyik kürtjét tartja Pestnek és keletnek, Másikat Budának vagy napenyészetnek, Az ősz Duna vígan duplázza harsait S megtanítja rájok tomboló habjait, Lekűldi vivátját a Pontus torkáig, A magyar vitézség régi határáig Medrének feneke vígan veri vissza, Melynek szűk, de tiszta vizét a sváb issza, Ama kegyes püspök meredek oltára Százszeresen dobja Buda kőszálára, Szétzúzik az ekhó a kemény szirtokon, S elterűl a hangpor a pesti homokon. 1801 
csokonai;A méhekhez; Kis méhek! kerteken, Mezőkön, berkeken Mit futtok sok veszéllyel? A friss forrásokra, Az új virágokra Repkedvén szerteszéjjel?  Mennyi sok munkával És időjártával Gyűjthettek egy kis mézet? Szálljatok Lillára, Az ő szép szájára Vénus sokat tetézett.  Jőjjetek: s úgy nem lész Olyan sok s édes méz Sehol, mint a tiétek. Jőjjetek: s úgy nem lész Olyan boldog méhész Sehol, mint a tiétek. 
csokonai;A méz méze; Sok az ember baja! - Egy belső nyavalya Engemet is megroncsolt Ínyem elvesztette, Szám ízét elvette, Minden csak ízetlen volt.  Kóstoltam tokajit, Gyomrom únalmait Szerzé e szent ital is Nem volt elszenvedve A téj édes nedve Nála még cúkorral is.  Végre egy tetézett Tálba lépesmézet Kűlde egy jó Nincsneve, Kóstolom kelletlen, Hát fojtós, ízetlen, Mint a zőld vackor leve.  Bejöve azonba Laura sátoromba S mondám, mi bánt régolta. Csudálta: - elmetszett Egy kicsinyt, s úgy tetszett, Hogy elébb megcsókolta.  Ezt edd meg, ez tán jó! - Megeszem, - Egek! ó, Még oly édest nem ettem. Adj, óh, adj! több mézet, Melyet szád igézett, Óh, adj! - így esdeklettem.  Adott még többet is: S meg nem mézeltet is Adott a kis csintalan De én megesmértem, - S édességet kértem Szácskájáról úntalan. -  Kis méhek! kerteken, Mezőkön, berkeken Mit futtok sok veszéllyel, A friss patakokra, A szép virágokra Repdesvén szerteszéjjel?  Mennyi sok munkával És idő jártával Gyűjthettek egy kis mézet! Szálljatok Laurára! Az ő szép szájára Vénus sokat tetézett!  Jőjjetek, így nem lész Olyan sok s édes méz Sohol, mint a tiétek. Jőjjetek, s így nem lész Olyan boldog méhész Sohol, mint a tiétek. 
csokonai;A mezei gyönyörűségről; - - - - - -- - - - - -- - Jertek a mezőt szemlélni S azzal az örömmel élni, Melyet érez csupán a bőlcs szív, Jertek a boldog helyekre, E szabad mezőségekre, A napnak áldott világa hív. Te pedig, Uram! szívünkbe, Munkáid szemlélésünkbe Egy mennyei hév örömet tőlts, Hogy e vőlgyben járkálásunk, A virág közt múlatásunk Előtted kedves légyen és bőlcs, Mely kedvesen illatozik, Mely kedvesen játszadozik A nyugati széltől, minden ág! Szívünket mint mulattatja, Ah miként csiklandoztatja! - - - - - -- - - - - -- - 
csokonai;A mező; Ez áldott környéknek termékeny kebele Hány javával van a természetnek tele. Sőt ami egy kedves tárgya a nézőnek, Hány ékességei vagynak e mezőnek. E gyönggyel kirakott mezőn estve, reggel A madárkák zengő koncertje seregel. E pázsitot, mely zőld köntösét őltözi, Egy folyóvíz nyájas habjával öntözi. Amott egy lejtős hegy, valamint a deli Cédrus, magos fejét az égig emeli. Ebben van az arany, a fösvény bálványa, Melyet a természet mély tömlölcbe hánya. Másutt, a forrásnál, egy mohos kőszálnak Töviben a játszó báránykák ugrálnak. A juhász köztök áll s hangos furulyáját Elővévén, fújja keserves nótáját. Itt van a szántó is s mély barázdát forgat, Amelynek hantjára örömkönnyet csorgat. E gyors szántóvető főldének mellette Egy gazda virágzó kertjét építette, Melyben minden táblát a kertésznek keze Zőld bársony hantokkal körűl megprémeze. Hol a laurusok, a hérósi főnek Ékes címerei, mosolyogva nőnek. Északról sok renddel mérész cserfák állnak S a gyakran kiütő szél ellen strázsálnak. És ha észak mérges szelei omolnak, Ellenek kiállván, tüzesen harcolnak. Valóban egy titkos, de hatalmas kéznek Remek munkáira itt szemeim néznek. 
