label;cim;poem
dsida;Az én kérésem; Az ábrándok, mik itt élnek szívemben, Immár tudom, hogy nem maradnak itt, Minden, ami szép, gyorsan tovalebben, - Az élet erre lassan megtanít.  Mert mi az élet? Percek rohanása Fagyos viharként száguld mindenik, Mögöttük sír a kertek pusztulása, S a rózsabokrot földig letörik.  Illatos szirmok, zöldelő levélkék!... A vihar szárnyán mindez elrepül, Aztán ragyoghat, nevethet a kék ég: Ott áll a kert siváran, egyedül.  Én sem számítok semmi kegyelemre, Én felettem is végigzúg a szél, Lelkemnek alvó, rózsaszirmos kertje Jobban megvédve nincs a többinél.  Én készen állok minden fájdalomra, Nem hall ajkamról senki sem panaszt, De most szívemnek még egy vágya volna. S ha jó az Isten, meghallgatja azt:  Ne vágtassanak szegény rózsakerten Az összes szelek, mind, egyszerre át, Ne várjon rájok elfásulva lelkem, Ne törjenek le minden rózsafát  Tépjék szirmait egyenként le, lassan Mind külön fájjon, sajogjon nekem, És mindegyiket nagyon megsirassam És minden könnyem egy-egy dal legyen. 1923. december hó 9-én 
dsida;Az öreg óra énekel; Csak úgy hivnak: az öreg óra. Rokkant vagyok már, vén legény, Egyformán tétlen rosszra, jóra, Ülök a szekrény tetején. Jelzem meggörbült mutatóval A jövő-menő perceket, Sorsom nagy, álmos, untató dal: Csak ketyegek, csak ketyegek.  Lefüggönyözve áll az ablak. Pihen a nap már nyugaton, Sugarai meg nem zavarnak... Itt minden csupa nyugalom. Mire is nap ily vén legénynek? Jobb annak már az éji hold, - Úgy érzem néha: nem is élek, És álmodom csak, ami volt.  Olyankor vár még némi gond rám, Mikor bejön a nagyanyó, Leül elémbe alkony-órán, - Haja fehérlő, mint a hó, - Felnéz reám bágyadt szemével: "Mesélj, no, szépen valamit!" S én sorba veszem halk mesével Az eltünt évek napjait.  Hej, más volt hajdan, ötven éve! Hej, az volt ám a szép idő! Termett a bor, a búzakéve, Volt búcsú, névnap, esküvő! Más voltál te is nagyanyóka: Szemed ragyogott, mint a nap, Ajkadon csengett, sírt a nóta, Virág fonta be hajadat.  Egy napsugaras délutánon Itt álltál te s a vőlegény... Első szerelem - első álom... Az első csókot láttam én. Az évek lassan szálldogáltak, Lassan benépesült a ház - Sugara múltán ötven nyárnak Az ifjú tábor hol tanyáz?  A gonosz idő hogyan őröl: Aki víg volt, most szomorú. Temetés lett az esküvőből, Virágfüzérből koszorú Meghaltak mind, és eltemettük, Ketten mar adtunk: te, meg én - S el-elgondolkodunk felettük A szürke alkony idején.  Az én sorsom is más volt hajdan, Mig ifjú voltam és vidám: Sok cifra betű fénylett rajtam, Csupa öröm volt nézni rám. Ma már a gépem csupa rozsda, Súrlódnak benn a kerekek, Aranyozásom rég lekopva S az elmúlásról ketyegek.  Nem is marad meg semmi, senki, Meghal a szív, a dal s a száj. - Hogy nékem kell ezt elzengeni, Öreg szívemnek jaj, be fáj! Nagyanyó! Nekem nincs mit várnom, Meghalok szépen teveled... Elröppen egy perc... kettő... három... Csak ketyegek, csak ketyegek... 1924. február hó 26-án 
dsida;Az újszülött; Újszülött békém oly piciny. Bölcsője aranyozott dióhéj. Fenyőgallyak sóhaja legyezi arcát. Porszemnyi szíve alig dobog.  Te vagy mosolygó anyja, szerelmem. A béke anyja vagy: ó képekről révedező szelíd leány, viola-fénnyel fejed körül.  Olykor sír a gyermek. Olykor fázik, éhes a gyermek. Meg ne haljon a gyermek!... Tápláld őt kicsi, lányos melleden! 
dsida;Az utcaseprő; Hajnal. Dudolva ballagok hazafelé sok apró-cseprő dallal szívemben. Rámköszönsz, te szegény, piszkos utcaseprő. Oly tisztességtudón köszönsz, míg körűlted porzik a reggel: egyszerre csordultig telek alázattal és szeretettel. Megállok és elnézem soká zsíros, barázdás arcodat, gémberedett, nagy kezedet, torzonborz sárga bajszodat fölötte a pálinka-gőzzel. ...Őt látom most, a mennyeit benned, ó rongyos utcaseprő, ki sepred a föld szennyeit, ki világ bűnét elveszed és jó vagy minden emberekhez... Testvér, ha az üdvösségre jutsz, rólam el ne feledkezz! 
dsida;A gyávaság szonettje; Nincs engedelmességem, nincs parancsom. Egyként eldobtam már a kéjt s a kínt. Órákig is elbámulom, amint sugár szikrázik át egy tiszta kancsón.  A fán rekedten rikkant fel a páva, a nap melenget és a föld forog. Áldott, kiben nem fáj a tört horog s a küldetésben néha-néha gyáva. Szívem e békés lustaságban oly dús! A gazdag úton szembe jön velem vasakkal verten egy csapatnyi koldus s amíg a parkon át lassan halad ki, a módot kutatom és nem lelem: mint tudnám őket végre megtagadni? 
dsida;Az utolsó miatyánk; Parányi pirula. Itt a lámpaoltás. Miatyánk ki vagy a mennyekben! Megint egy sikoltás.  Aludni, aludni, csend, nyugalom, béke. Szenteltessék meg a Te neved! Lesz-e ennek vége?  Magas bácsi sóhajt, aki meghal, jól jár. Jöjjön el a Te országod! Hat az altató már.  Csillagok villognak. Hunyorogva int egy. Legyen meg a Te akaratod! Nekem minden mindegy. 1938 
dsida;Az utolsó nyári vihar; Kunyhóm reng rozogán, cölöpje reccsen, nádszögét a szelek zihálva tépik. (Sápadt képed előtt csapong a mécses, föl-fölrezdül ijedten s újra elhal...) Zordon, régi mesék vad sziklaszája tátong, s elszabadult az Óriásrém: szárnyas ménparipán zúdulva száguld, dús, bozontos öreg tölgyekre villám- lasszót bőszduhajul, cikázva cserdít, csattan s zengve süvít, hogy visszarántja. Elmegy. Újra jön. Őspaták hatalmas érce dörgeti vén hidak kikorhadt fáját, fent a nagy űr visszhangja gördül. Aztán már csak az ég csillagszemetje csordul csöndesen, áradó sirással tört fenyők tetemére - és vityillóm mélyén, képed előtt, csak én idézek elhalt illatot és szelíd zenéket... Galgó, 1930. szeptember 14. 
dsida;Azrael árnyékában; Fehér, haldokló koldusok. Azrael szárnya megsuhog s nyomába, mint a tinta, foly ezer puha, meleg bagoly.  Síró, piciny, beteg hitem eldédelgetem szeliden, de amikor elszenderül, úgy itt maradok egyedül.  Húsvétra készülnek talán, csengő cseng barikák nyakán. Itt süt, pirít, pofoz, gyaláz a láz, a láz, a láz, a láz.  Reszketve sárgul a kezem. Bibliára emlékezem. Ecetet iszom s untalan lándzsa döfi át oldalam.  Ezüst harang. Folyik a könny. Mögötte jön a hűs közöny. A szem sötét, semmit se lát. Aludni ötszáz éven át. 
dsida;Ballagó vers; Eső utáni fény csillámlik a ritkapárás alkonyon. Oly lassú, lassú lett a léptem, olyan fehér a homlokom.  Jó lenne már letenni szépen unt terhemet s a cifra bért s ha számoltatnak, nem felelni önmagamért és másokért.  Sápadtan is szabadon menni, fáradtan is emlékezőn... (Mit is mondott a kedves tegnap, mikor velem járt a mezőn?)  Most nem zavar hang s nem üdít, csupán a szárnyas szellemek csattognak láthatatlanul, amint a fák közt lengenek.  A világ furcsán mosolyog, mint a tüdőbajos leány, aki szerelmes és megérzi, hogy napja alig van nehány. 1930 
dsida;Behúnyt szemen át; Álmos vonatok dohognak a ködben, gomolygó nagy mezőkön. Régi pogány templomok ajtajában illatosan csap fel a tömjén.  Pán isten nyomában borzongva, tülekedve fázik nagy meztelen sereg. S az országúti Krisztus sír a kereszten.  A szökőkút csobog a kertben, elmélkedik a lucfenyő, - holt levelek közt ringva a tavon szerelmes párok csónakáznak:  Ruganyos, őszhajú aggastyánok ifjan kacagnak a szélbe s csak az lesz öreg, nagyon öreg, ki megúnta az életet. 
dsida;Békés mederben; Ma nem lázadtam fel a lassú meder ellen, ma békésen hömpölyögtem és megcsókoltam öreg falvak lábát.  Ma felüdítettem egy lankadt virágot, megfürdettem egy öreg koldust, akinek Krisztus-arc volt az arca, s tolvajok tutaját mosolyogva vittem.  Egészen különös béke ez, szokatlan érzés, ahogyan kérdezem: miért zúgsz erdő? Miért sírtok csillagok? 1931 
dsida;Bevallom; Ma bevallom nektek, hogy sokat beszéltem a ködöntúli messzi világról, mely e világ mögött világol, de enmagam nem láttam soha még. Csak édes-bús, halk zenék jöttek, szivárogtak a szívemig onnan, s mire el akartam fütyülni őket, már szétfutottak a feledésbe. Csak apró, fehér postagalambok érkeztek pihegőn és remegőn, de leveleik ismeretlen nyelven írvák s itt hevernek kibetűzetlenül. Csak sisakos staféták érkeztek siető, lázas üzenettel vérhabos méneken, de mire megjöttek: holtak voltak. Úgy zuhantak le a lóról, mellükön kicsi piros sebbel, s ha kérdeztem és faggattam őket, hallgattak, mint a sír, mint a szélcsöndes, fülledt éjszaka. 1928 
dsida;Bolygó lélek; Ködfallal vagyok bekerítve most. Ime, nem tudnak semmit rólam, se jót, vigat, se panaszost.  Itt megyek én. Egyik ködtől a másikig, egyik tócsától másikig.  Ez a fej, ez a szív, ez az enyém!  Körmöm magát a ködbe vájja és együtt futunk ketten, így: Bolygó lelkem, s atmoszférája.  Mindenki így jár, ködbeburkoltan, árván, hangtalan nem látjuk, nem értjük egymást: mert, jaj, mindünknek más világa van! - Szatmár, 1925. november hó 
dsida;Búcsú; A nagy esőzés elállt, a ködpárák is fölszálltak, Úrnőm. Az elefántok készen állnak, amely percben akarod: indulhatsz. Én maradok és mindenre vigyázok: az illatodra a szobákban, a lábnyomaidra a tornác előtt. Esténként elengedem a házőrző tigriseket, s a fojtott csendben a vörös csillagok alatt mindig újra hallom búcsúszavad. 1930. május 9. 
dsida;Búcsú az elítélttől; Mit vétettél, hogy ez jutott neked, négy fal között egy rokkant, recsegő szék, egy tintafoltos asztal négy fiókkal, toll, kalamáris, szanaszét dobált papírlapok: bús gond és gondolat? Kúszált és láthatatlan drótokon jön messziről az áram, a feszültség s kering asztalban, székben s benned is, süti-rángatja minden porcikádat az ismeretlen, gyilkos villamosság. Tőle fáj fejed. Ujjad tőle véknyul, szemed hajdani fénye tőle tört meg s orrod alatt a fiatal mosoly tőle ferdül öreggé. Villamosszék, vesztőhely ez, hol halni keserü s édes egyszerre, igen, villamosszék, mely lassan öl, alattomos erővel, évek alatt. Lassan, de biztosan. Ottkünn a bokrok zöld lángokkal égnek, pislog, mint mécs, a sárga kankalin, nedves illattól részegek a csízek, puha kezekkel szél babrál a barkán s kecskegidákként felhők futkorásznak kelet felé, nyugat felé. Te meg csak ülsz celládban valamely mord ítélet akaratából s betüje szerint, mignem fejed az asztalra bukik s csapzott hajad a féloldalra dőlt tintásüveg levébe keverül. Ottkünn tavasz lesz, víg, eszeveszett, mikor a hóhér röviden jelenti a birónak, hogy elvégeztetett. 
dsida;A háló közepén; Hajszálnál finomabb fonál a szomorúság. Ha harmatosan rácsillog a nap, szivárványszínű.  A házunk előtti öreg akáctól a sarkcsillagig, onnan a holdig szőttem a hálót e sejtelem-fonalakból.  Éjszaka gyémánt, nappal ezüst, harmata: könny, - villámra, viharra mozdulatlan, de lengeti sóhaj.  S én gunnyasztok a háló közepén, éjféli szürke pók s úgy várok lakomára keringő kóbor lelkeket. 
dsida;Bujdosás és keresés; Nedves a pillám, mint gyöngyvirág esti levele.  Zsongó-dongó szél suhan s illatod érkezik vele.  Édes, erjedt pusztulás, súlyos pókhálók, sűrü szálak,  sebekre gyanta, vatta, gyom... Már lefekszem, mert nem talállak.  Fohászkodásom szavai, melyek közül egyet sem értek,  mint kis miazmák rajzanak, szétnyüzsögnek, mint a férgek.  Csak rólad villan elmosódó rajz: még látni, fogni akarom,  de elmosódom vele én is és lehull és elvész a karom.  Az éjszaka dudvás, fülleteg alja rejti a bomladó királyfit.  ...Hol vagy? Ibolyafényű csillagod milyen avar alól világít? 
dsida;Bútorok;  Mottó: A világon a munkanélküliek száma harmincmillió.   1.  Feketék, fényesek.  Gömbölyűek, símák.  Tükrön, parketten villog a fény. Az ébenfa-zongorán virág.  Pompásak, fényesek, feketék, gömbölyűek, szögletesek, simák.  Bútorok, gyönyörű bútorok.  Szőnyegek, szőnyegek, perzsák és törökök, süppedők, puhák: gyönyörű bútorok közt gyönyörű szőnyegek.  2.  Az esti csatakban csapatok gyűlnek. Ballagó csoportok, hallgató csapatok gyűlnek.  Kapuk alá húzódnak, leülnek, imbolyognak, egyre többen gyűlnek, egyre többen gyűlnek, gyűlnek. Egyre többen gyűlnek.  Rongyosak, subásak. Ázottak, kormosak. Sötétek, soványak. Gyűlnek. Ülnek körben, állnak a ködben, egyre többen egyre többen gyűlnek.  Valaki mordul: Bútorok.  Ketten zümmögnek: Bútorok.  Hárman morognak: Fényesek, feketék, gömbölyűek, símák.  Négyen zúgnak: Tükrön, parketten villog a fény, az ébenfa-zongorán virág.  Valamennyi morajlik: Szőnyegek, szőnyegek, perzsák és törökök, süppedők, puhák, gyönyörű bútorok közt gyönyörű szőnyegek!  Kiáltás: Bútorok!  Ordítás: Bútorok!  Üvöltés: Bútorok, bútorok! gyönyörű szőnyegek! gyönyörű bútorok!  3.  Bútorok. Nyersek és fehérek. Deszkából ácsoltak. Szürkék és fehérek. Gyalultak, fakultak, hasadtak, szegények.  A padló: deszkák és gerendák szálkásak, piszkosak, szürkék és kemények. Gyalultak, fakultak, korhadtak, szegények. A nő súrolja a padlót s a bútorokat. Véresre marta kezét a lúg. Kezébe szálka szaladt.  A férfi: Szerelmem! A nő: Véresre marta kezemet a lúg! A férfi: Szerelmem! A nő: Kezembe szálka szaladt. A férfi: Szerelmem! A nő: Gyermekem lesz nemsokára, nehezen hajolok, nehezen súrolok. Gyermeket szülök nemsokára. A férfi: Add a fejszét! A nő: Szeretlek -: Add a fejszét! -: Már nem fáj a kezem. -: Add a fejszét! -: Kicsi fiunk lesz bizonyára. -: Add a fejszét! -: Boldog vagyok. Boldog vagyok. -: Add a fejszét! Köpenye alá rejti a fejszét és kiront az ajtón.  4.  Csatakos utakon csavarog, fejszével a hóna alatt. Innen is, onnan is hozzászegődnek fejszével a hónuk alatt. Kapuk alól, sötét zugokból szegődnek hozzá fejszével a hónuk alatt.  Szorongva, tolongva gyűlnek. Hömpölygő csoportba, gomolygó csapatba gyűlnek, egyre többen, egyre többen gyűlnek fejszével a hónuk alatt.  Kopottak, subásak, ázottak, kormosak, sötétek, soványak, gyűlnek, állnak körben, ülnek a ködben, egyre többen, egyre többen gyűlnek fejszével a hónuk alatt.  5.  A férfi szól: Bútorok. Nyersek és fehérek, hasadtak, szegények.  Mind: Bútorok. Pompásak, fényesek, feketék.  A férfi: Szürkék és gyalultak, deszkából ácsoltak, szürkék és fakultak.  Mind: Gömbölyű bútorok, bútorok, gyönyörű bútorok.  A férfi: A földön deszkák, szürkék és kemények, szálkásak, piszkosak, korhadtak, szegények.  Mind: Szőnyegek, perzsák és törökök, süppedő szőnyegek!  A férfi: Véresre marta kezét a lúg. Moraj: Kezébe szálka szaladt.  A férfi: Gyermeke lesz és nehezen hajol. Moraj: Súrolja a padlót s a bútorokat.  Kiáltás, harsogás, üvöltés: Kezébe szálka szaladt  Kiáltás, harsogás, üvöltés, bömbölés: Itt vagyunk, itt vagyunk, fejszével a hónunk alatt!  Rajta! Előre! Rajta! Előre!  A kapu döng. A kapu beszakad.  6.  Zuhog a fejsze: a bútor recseg. Tapod a csizma: a szőnyeg hasad.  Bútorok, feketék, fényesek, simák: roncs, roncs. Szőnyegek, perzsák és törökök, puhák: rongy, rongy. Tükrök: cserepek, bútorok: forgács, szőnyegek: cafat.  A parketta romlik, a négy fal omlik, az ébenfa-zongora négybe szalad.  Bútorok, fényesek, feketék, gömbölyű bútorok, gyönyörű bútorok halomra hasadnak, szilánkra szakadnak harmincmillió fejsze alatt. 
dsida;Buzdítás könnyűségre; Légy könnyű - dal - mint selyemkelyhe a kúszó hajnalkavirágnak mint együgyű bohóka szentek füttye és mókusfarkú móka mint láthatatlan léggömbökként föllengő pici hímporok melyeket estenkint lehel égre a jószagú boróka  Légy könnyű - dal - mint pamacsos havas csöpp házinyúlfióka ki áttetsző fülével tapsol s most itt virít bugrálva most ott mint borzas erdei leány szikrákat kacagó szeme mely pisztrángokkal zizegő habos hegyipatakba mosdott  Légy könnyű sziromkönnyű - dal - ugyan miért volnál nehéz? az élet percei akár hattyúszárnyról a vízhab elperegnek terhed hajítsd útfélre - mindent megnyer ki mindent elveszít és angyal oszt kalácsot a sírástól csukló gyermekeknek  Légy könnyű könnyű könnyű - szív - mint az olvadt lélekharang amely az esti háztetőket kék könnyel fröcsköli tele mint lélek amely kínok árán cibálta el magát a testtől s már jeges illatos szél labdáz csillagtól csillagig vele 1937 
dsida;Chanson az őrangyalhoz; Micsoda forgalom! Szemem előtt ezer jármű kering el, - zirr-zurr! - kocsi robog és villamos csilingel, - csin-csin! - roppant, zsúfolt autóbuszok cikáznak, - tú-tú! - motorok, mint fürge cicák, cicáznak, - töf-töf! - kocsi fordul, kicsi hijján kisiklik, - jaj-jaj! - emberek és lovak, autók, biciklik, - zirr-zurr! - rohan, szédül és kavarog ezer kör, - csin-csin! - nem tud rajtuk uralkodni a rendőr, - tú-tú! - Semmikép sem bírom magam rávenni, - jaj-jaj!! - nem merek a túloldalra átmenni, - zirr-zurr - szeretem az életet általában, - tú-tú! - drága nekem nyakam, kezem és lábam, - cirr-cirr! - Örzőangyal, akihez hajdanában - zirr-zurr! - fohászkodtam sötét gyermekszobában, - töf-töf - nagyon kérlek, az Úrjézus nevére: állj kicsit a sarki rendőr helyére! 
dsida;Circus Maximus; Látod, már ezt is unom nélküled. Páholyt veszek neked az életemben. Ülj bele mellém. Kék szemem hasadékain nézz ki te is az arénára: Folyik a vérengzés, búg a szelek torka. Ezer levelet habzsol az ősz, ezer virág hal meg, ezer éneklő vértanú. Hallod őket? S amott azúrkék trónusán látod a Császárt? Szája körül kemény mosoly, ujját leszegi: Nincs kegyelem! 1927 
dsida;Cirkuszban; A bírkózó kifáradt, S lihegve elterült, S szemébe települt Egy szégyenkező bánat.  S csak nézett, egyre nézett A távolba merőn... S érezte csüggedőn, Hogy ez reá a végzet.  Mindenki kacagott S én megsirattam mégis, Mert eszembe jutott:  Lesujtva, tört-kuszáltan, Az élet cirkuszában Így fekszem én is, én is!... 1924. július hó 19-én 
dsida;Confiteor; Úgy húz az emlék! Mindig egy kertről álmodom, hová ébren is visszamennék.  Csak egy kis kába álom, s hiába:  Megbolondulok, mikor a szél meglebbenti a fehér selyem-függönyt s jázmin-illatot lehel a szobába. 1925. május 22-én 
dsida;Csend a tavon; Csend van a tó tükörén. Kert. Napeső. Puha séta.  Mit nézed a tó tükörén arcodat, ifjú poéta?  Szél fut a tó tükörén, ráncba gyürődik a sík lap.  Arcod idők tükörén szétfut, a semmibe sikkad... 1932 
dsida;Csend van; Egy dal ma újra elszökött. Lábainál ültem valakinek gitárral a kezemben s szívemben ezeregy éjszakával.  Egy dal ma újra elszökött. A gitár panaszosan bongott, a tölgyfák suhogtak a szélben s én néma maradtam.  Most csönd van. mérhetetlen éj, a királynő pihegve alszik. És úgy félek, hogy visszatér a dal és fölriasztja őt. Kolozsvár, 1927. november 5. 
dsida;Csokonai sírjánál;  "A Reményhez" című Csokonai-vers dallamára énekli másfélmillió zarándok.   Hol bolyong a lelked, szólj, Csokonai Szólítnak a lelked bús rokonai, szólítnak, keresnek, hívnak epedőn, ődöngvén a keshedt ódon temetőn. Vén fejfák közt vánszorogva, Erdélyből jövén, vágyunk állni szívszorongva sírhalmod tövén, állni hajtott fővel mozdulatlanul, írott néma kővel szólni szótlanul.  Megmozdul a szellő, porladt rokonok melléből lehellő, - zizeg a homok, zizegnek a lombok és amerre látsz, hajladozva bólog, reszket az akác. Bú a szívben, könny a szemben. Hirdeti a kő: Itt született Debrecenben s itt pihent meg ő, Hatvan utca-végen fekhelye vagyon, teste régesrégen homok, dudva, gyom.  Minden ismerősid rád támadtanak, rád dőltek az ősi kollégyom-falak, zargatták a költőt morc professzorok, átkokat üvöltött mindenegy torok. Te meg mentél, vándoroltál, száműzött szegény s veled ment az ősi oltár veled ment a fény. Bakony-erdőn ágyat múzsakéz vetett s békötözte lágyan sebhedt szívedet.  Ám a tiszta hűség tovább megmarad mint a keserűség s a kemény harag. - Mint eb, kit a gyatra gazda elzavart, fordul alkonyatra, megtért, hazatart, Te is mentél széllel szembe, árnyad egyre nőtt, visszatértél Debrecenbe a halál előtt, itt hulltál romokba, mikor este lett s rejtéd hűs homokba lázas testedet.  Merre leng a lelked? - szólj, Csokonai! Szólítnak a lelked dúlt rokonai, űzöttek, bolyongók, megvert magyarok, kikre ordas gondok szája agyarog, sírodat, mint dús, nagy asztalt, ülik körbe, lásd: akit senki sem vígasztalt, adj vígasztalást! Etess meg ebéddel, adj hit-falatot, itass meg igéddel, bölcs magyar halott!  Meglendül a szellő, szólva száll a szél, sírokból lehellő légáram beszél, leng, suhogva hajlik, borzong, merre látsz, tengerként morajlik, zsong ezer akác. Halk sírással felidézett hangok zengenek. Mily káprázat! Mily igézet! Végigrengenek a sírok idővert korhadt csonkjai, zúg a temetőkert, szól Csokonai:  "Halld beszédem imhol. Hazád az a föld akkor is, ha gyilkos és ha már megölt és ha házad, ólad füstölgő romok s fut a föld alólad, mint futóhomok. Nézd, Debrecen porhomokja futna szerteszét, de akácok marka fogja, tartja a kezét, ölelik, csittitják izmos és kerek karjukkal, szorítják szívós gyökerek.  Halld: a tiszta hűség tovább megmarad, mint a keserűség s a kemény harag. Míg a földön csúszol s napnyugtáig érsz, százszor elbucsúzol, százszor visszatérsz. Lehet, földed úgy ereszt el, mint gaz mostoha, de ha egyszer belefekszel, nem dob ki soha, mikor ágyat vet majd s végkép befogad, szíjas gyökeret hajt csontod és fogad.  Menj haza akácul s ha nyugonni tér tested és aláhull, légy te a gyökér, holtak itt is, ott is, több már el se fér, millió halott és milliárd gyökér. Vezekel az ősi vétek ősi föld alatt. Holt karokkal öleljétek, míg el nem szalad, szőjétek keményen újra át meg át s megkötött fövényen játszik unokád."  Elhallgat a szózat. Egy bozontos ág, egy fűszál se borzad. Méla némaság. Csak bent zsong a zsoltár: Hálánk csókjai illetnek, hogy szóltál, jó Csokonai! Vándorbotunk, régi jussunk, vígy a homokon Induljunk, hogy hazajussunk! Ég veled, rokon! Béborult a hűs ég, hűs esője sír. Hazahív a hűség s otthonunk a sír. 
dsida;A kapú előtt; Kedvesem, szegény kedvesem! Nézd ez a kapú. Sötét, mint a gondolat, erős, mint az örökkévalóság. Ezen kellett volna bejutnunk, ha nem kapok  sebet. Zúg a fejem, alig látok, elhagy a lelkem, meghalok. De te ne félj! Bejutsz. Neked hagyom a hattyútollat. S három csepp véremet. 1929 
dsida;Csöndes áldozat; Hatalmasnak indult. Életében osztozkodó fatársai ámuló irigységgel méregették: Újra nagyobb vagy. Koronád, amellyel Meseországot akarod betakarni és átölelve megvédeni, ma újra izmosabb lett, fejlődik, ég felé bomlik, tavaszba-tartan [d?].  És büszkén állt a fa. Lábánál színtobzódásban millió vadvirág feslett, patak cserregett oda-oda dörgölődve egy-egy benyúló gyökér-bogához. Méhek, madarak zsondítón hangversenyeztek fülébe és nagyon érezte, hogy szép és erős.  Egyszer azután jelentés jött. Halkszavú, kékcsillagos, tücsökzenés esten lobogóhajú tündér érkezett és megállt a fa törzsének támaszkodva a patak partján. Mély-kék szeme riadtan foszforeszkált. Át akart menni, de zúgott, tarajlott a vad hegyi ár, s nem mert a kicsi tündér [...?] Olyan könyörgőn tudott a fára nézni.  S az reccsenve kidőlt. Végigterült boldog-ájultan a víz fölött, hogy két kicsi láb folytathassa útját. 1927. 
dsida;Csöndes minden; Lám, lám itt csöndes minden, egyszerű szobában lakom, fehérre meszelt falak közt, még a falutól is távol. Itt nincsenek dübörgő rotációsok, nincsenek zakatoló festékszagú, piszkos hétköznapok, örökös itt a csend és a vasárnap. Az ablakom a mély fenyvesre nyílik, mozdulatlanok az örökzöld lombok, lehet nagyokat, tisztákat lélegzeni, a felhők is hallgatagok, szinte odafagytak a tiszta égre. És valahogy ez mégsem a feloldott bánat, a méltóságos nyugalom ez csak a kimaradt szívdobbanás különös csendje, csak beletörődés, fenségessé dermedt nyugtalanság. 1929 
dsida;Csöndesek az ő léptei; Ismeritek őt, a keskenyarcú gyermeket? Szerelmes leányomat? Csöndesek az ő léptei, akár elalvó gondolataim.  Az erdőből jő. Havas levelek röpködik körbe tétova útján, fonnyadt, szomorú, ezüst angyalok.  Házak közé érkezik alkonyatra. A puha, kék sötétség bolyhosan simul teste köré. Homlokán kigyullad a csókom. 
dsida;Csonka koldús; Öreg vagy. Hiányzik a jobb kezed. Az ócska szandálból kilógnak lábujjaid. Ilyenkor, mikor beköszönt a szeles időszak, kegyetlenül fázól, köhögsz s reszketegen gyűjtöd a kopott garasokat. De a szemedben mégis derű van s az apostolok örömével kivánsz ezerannyit. Házról-házra jársz és hírdeted, hogy milyen nagy és dicsőséges a nyomorult ember. 1930 
dsida;Csupán a szépség; (Zólyomi László)  A könnyek csak kopognak. És elborult a tó. Jaj, honnan és ki küldte reánk e szomju lázat? S ha elfogyott már minden rémült magyarázat, fent és alant csupán a szépség található.  Lépteink megbicsakló, szédült esztéta-léptek s árnyak vagyunk, akik fehér tógába bújtan bujkálnak régi, tiszta klasszikus borúban s márványos, furcsa házak átriumába lépnek.  Szavaink nem puffognak és nem egetverők, csak jó hidegfogású, illatos cifraságok, mint márványszobrok talpán a délszaki virágok s alázatos, szerelmes fehér rabszolga-nők.  És ha megúntuk ezt is, szabad bejáratunk van nippes pompájú, kis szalónok ajtaján s a delnőt, míg fölrezzen az ajtó halk zaján, csiklandó szépbeszéddel köszöntjük félig úntan.  Finom csipkékbe pólyált formás és kicsi karja lágyan pihen egy festett és drága legyezőn s míg nagyranyilt szemével ránknéz révedezőn, a gáláns bókvirágot szinte kicsikarja.  És lehetünk, ha tetszik, angol tengerészek, vagy gazdag lordok is, akiknek balgatag álma a tenger és lobog a kék szalag sapkájukon: vidámak, csöndesek és merészek.  Beülhetünk sebes, szép könnyű csónakokba s míg monoton morajjal berreg a motor, szilárd lelkünk szegélyén ezer hullámfodor törik meg gyöngyözőn és színesen csacsogva.  S estére szabad lennünk kis fáradt gyermekeknek, kik a gyerekszobában, fehér falak között angyalra várnak, édes, fénybeöltözött, fenyőszagú angyalra és néha felszepegnek.  Csalódottan babrálnak sok babaarcu lommal. Majd hirtelen fehérszakállú öregek lesznek, akiknek ajka megbékélten remeg a koporsóba feküsznek stoikus nyugalommal. 1929 
dsida;Dal az elmaradt vallomásról; Úgy vágyna hozzád ezer puha szó, ezer csudaszó, színes, szomorú szerelemmel lázadozó.  Úgy beborítna, mint földet az ég, mint fénnyel az ég a remegő rózsát, mely lengve, lobogva ég.  S meghal mind, mire kinyíló ajkamhoz ér, mosolygó ajkamhoz ér, csomóba alvad, mint fagyban a földön a vér.  S megkopva lassan megyek egy hűs gödörig, megyek a sírgödörig s a vallomás is fakul és üszkösödik,  csak mélyül a csend s őszibb lesz mind a vidék, november lesz a vidék s az egyetlen szép szerelemre késik a bizonyiték.  ...Míg aztán én leszek fölötted a reggeli fény, fürtödön alkonyi fény. szó, ami néma és mégis költemény,  minden magam leszek, emlék és friss levegő, szentség és tág levegő s az édesbús öröm, a testeden átremegő,  házad fölött a csillag, mely álmaidba rezeg, csillog és szívedbe rezeg, szerelem, szerelem, karácsonyfádon gyertya leszek.  Viharban dörgés, mely lángoló csodákra hív, háborgó csodákra hív s egy világnak zengi, mire kicsi volt s gyönge a szív.  Karom a földre cikázik haragos villám gyanánt, csattanó villám gyanánt s lesujt körülötted mindenkit, aki bánt... 
dsida;December; A horizont ma ködökbe vesző, s a nagy világ egyetlen csöndes hómező.  Pelyhet kavarva dudorász a szél és nagy titokról halkan meséket mesél.  ...Merő szemekkel nézek lefele, mert énbennem talán most minden fekete,  s reszkető térdem csöndben földet ér és megcsókolom a havat csak azért, - mert fehér. (1925) 
