label;cim;poem
babits;Vile Potabis; Szerény borral kínállak íme nem Szekszárd régi lángbora: ennek világosabb a színe és szelídebb a mámora de mégsem altató, butító s nem durva főleg, s nem hamis s vélném, baráti körben itt jó olykornap ily olcsóbb bor is. Kertem bizony már járta féreg pár tán még most is benne rág: de rohadjon a régi kéreg: adott új vesszőt -- új világ! új vesszőt, mely bár fája vérez lombja rozsdátalan kihajt: új vesszőt, amely meg sem érez most semmi férget, semmi bajt! Új vesszőt, melynek bár gyümölcse savanyúbb a tavalyinál elég hogy kádamat betöltse és nektek enyhülést kinál, ha szátok ízét ronda karcos rontá vagy édeskés barack -- s nekem erőt új kapaharchoz veletek, gyűvötény, tarack! 
babits;Vonaton; Utaztam lomha vonaton egyhangu mély rónákon át s emlékim unt rónáiban kerestem kedvesem nyomát, Bús volt a róna, sivatag s a volt oáz oly messze már s a fáradt lélek rest teve, ki a homokban meg-megáll. Mert messze menni csökönyös, mert messze már a volt oáz. Ó veszve vagy hát régi kincs? lehetsz feledve régi láz? Nem nem! kincseskamrámba még meg kell lelnem áldott nyomát -- tünődtem lomha vonaton utazva holt rónákon át. Bús útitársnő volt velem, álomszemű, kissé pufók, csobogva arany homlokán bomlottak lanyha hajcsomók. Áldom e fürtöt, homlokot s az idegent, a halaványt, ki elvivé emlékimet oázra, lomha karavánt. Áldott az idegen leány -- aranyos homlok, lanyha fürt -- a jó vezér, a néma jel, kitől ma kincsem megkerült. Fogózz e fürtbe lelkem és e tömkelegből multba húz mint hajdan Ariadne font selymét követte Thézeusz. 
babits;Zengő légypokol; Fekszel az ágyon s nézed félsötét betegszobád meszelt mennyezetét, mely mint az élet pusztasága nyúl közted s a szabad ég közt makacsul. Fehér a mennyezet, de egyhelyütt, ahol a füstös olajlámpa függ, koromfolt, másutt zápormosta nyom Polinéziát rajzol a falon. Felfelé fordul lábbal téveteg járnak e mappán szerte a legyek, mint egy semmibe-lógó sivatag szikes rétjén a csúf sötét vadak. Messzebb egy légvonatban lobogó enyves pántlika leng: a légyfogó rajt elfogott legyeknek tízei s halálig tartó kínjuk zengeti. Te hallod s mintha vergődő saját lelked sötét zengését hallanád szárnyát veri, halálos csöpp fogoly, s röpűl a Föld, a zengő légypokol. Ottkünn az eső megered s kopog, mint majd ítéletnapján a dobok s mindent valami nagy magányba zár szennyesen és puhán a sár, a sár. 
babits;Zola; Közös polgári végzet sírba dönté Az igazságnak tollas bajnokát. Szava lehelletével lángra többé Nem szítja fojtott tűz zsarátnokát. A rendületlen szív utolsót dobbant S a fáradt munkás pihenésre dől: Pihenhet már. A szikra lángra lobbant, És lángja nemsokára éget, öl. Ez volt a férfi! aki ilyen tűzet Akart és mert és bírt éleszteni! Egükből egy szavára leszédűltek A régi kor kifáradt isteni. De hát a földi istenek! Királyok, Kéjhölgyek, pénzeszacskók és papok: Ő kezdte a trónt gyujtogatni rájok, S már minden deszka lángol, ing, ropog. A kéjelgő nő testéről letépte Merész keze a bűnfedő bibort, S látók, a szépet mint mocskolja vétke, Ki bájoló lábával ránktiport. A kéj edénye mélyén rejlő mérget, Mely megrontá a tegnapot s a mát, A fényes trónon rágó undok férget, Ő megmutatta minekünk: Nanát. S föltárta rajtunk mind az izzó szennyet, Mit eltitkoltunk önmagunk előtt, Sebünket, mely oly rég idűlve gennyedt, S a balgán bűnre tékozolt erőt. Kimondta, hogy ma minden eszmény porban S bár az igazság fejét törje be, Ő volt az eggyik legromlottabb korban Az emberiség lelkismérete. Ha Páris a modern világ Rómája, Ő e Rómának Tacitussa volt. Az igazat mindég kimondta szája S tölgyként, a szélnek sohasem hajolt S midőn egy ország vétkeért egy embert Itéltek nála bűnösebb birák: Az igazságért ő fogott csak fegyvert, Mit látni sem mert a hideg világ. Egész világgal szállt ki egymagában, S szaván a korhadt állam reszketett. S a toll a kardot - megtámadta bátran Az ősi átkot, a hadsereget. Egész világgal egymagában szállt ki, S egy országnak kiáltá: "Vádolom..." - És győzött - bármily sok csapást, gunyt állt ki - Ez volt a harcz! Ez a diadalom! Óh drága volt ez igazság és büszke, Merész szerzője sokat szenvedett, Kővel dobá a nép, amelyért küzde, Börtönt izlelt, s száműzött életet. De béle a martírjog erőt öntött: Most irt uj evangéljomot nekünk. Bálványt emelt, ki annyi bálványt döntött, Mert bálvány nélkül meg nem élhetünk. Termékenység és Munka és Igazság! Titeket jelölt meg szövétnekül. S bár a hatalmasok dühvel hallgassák, Ez evangéljom mégis teljesűl. Vagy Isten -, vagy magunkcsinálta sors van, De mindenképen fölfelé törő: Ki megmutatta, mílyen rossz a "mostan", Mondá meg, mílyen légyen a jövő. S egész világ megrendűlt ilyen jóstól, Kinek szájában tett lőn az ige. A költő most is vates : pap s apostol. S ő volt a legnagyobbak egyike. Álszent átkozza: ám ha Krisztus élne, Ő volna most legfőbb apostola. Hiába fedte el a halál éje: Az élet napját gyujtá meg Zola. 1903. márc. 
babits;Zrínyi Velencében; Szent Márk dicső terén, melyet mélán tapostam, valaha régesrég egy másik bús magyar, méltóbb költő mint én, és hős mint senki mostan, tiport hatalmasan, ki tudta mit akar! Ki tudta mit akar s nem tudta, hogy a rosszban fogyhatlan a világ s nem tudta, hogy hamar ide vágy vissza a földről, hol bármi sorsban élni és halni kell mely ápol s eltakar. Ezt mind nem tudta még s árva honára gondolt, s döngött csizmája a márványon s lelke tombolt, látván sok harci jelt ős ívek oldalán. Alkonyfelhő borult lagunára, piarcra, felhőn az angyalok készültek már a harcra, melyre a holtakat felkölté Alderán. 
babits;Zsendül már a tavasz; Zsendül már a tavasz langy hegyek oldalán. Pöttöm kis nefelejcs nyitja ijedt szemét. Halk fák gyönyörű gyöngéd   ujja rajzol a színes ég hártyájára bogas kínai titkokat. Friss fürdő a világ, enyhe sugár legyez. Déltől harmatos estig    járhatsz könnyü kabátban és olvashatsz a napon, kéjjel izelgetvén olcsó hirlapodat s borzatag ámulván országok születésén,   népek vészteli életén, míg körötted a fák nőnek, a rügy buvik a fű sarjad, a fűz sárgul, a mandula  habzik, mint a szökőkút,   ejtve szirmai záporát minden szélre. Be jó volna ma bolygni mint hajdan bolygtam e bölcs otthoni tájakon hetykén, sorra köszöntve   Sédet, Sárvizet és Siót. 1939. ápr. eleje 
babits;Zsoltár férfihangra; Consolatio mystica. Tudod hogy érted történnek mindenek -- mit busulsz? A csillagok örök forgása néked forog és hozzád szól, rád tartozik, érted van minden dolog a te bűnös lelkedért. Ó hidd el nékem, benned a Cél és nálad a Kulcs Madárka tolla se hull ki, -- ég se zeng, -- föld se remeg, hogy az Isten rád ne gondolna. Az Istent sem értheti meg, aki téged meg nem ért. Mert kedvedért alkotott mennyet és földet és tengereket, hogy benned teljesedjenek -- s korok történetét szerezte meséskönyvedül, -- s napba mártotta ecsetét, hogy kifesse lelkedet. Kinek színezte a hajnalt, az alkonyt, az emberek arcát? Mind teneked! És kinek kevert sorsokat és örömet és bánatot, hogy gazdag legyen a lelked? És kinek adott annyi bús szerelmeket, szerelmek bűnét és gyászát? s hogy bűn és gyász egysúlyu legyen, eleve elosztott számodra szépen derüt és borút, sorsot és véletlent, világ nyomorát, ínséget, háborút, mindent a lelkedre mért öltöny gyanánt: úgy van! eónok zúgtak, tengerek száradtak, hogy a lelked: legyen császárok vétkeztek, seregek törtek, hogy megkapd azt a bút, amit meg kellett kapnod, és világok vihara fútt a te bűnös lelkedért! Mert ne gondold hogy annyi vagy, amennyi látszol magadnak, mert mint látásodból kinőtt szemed és homlokod, úgy nagyobb részed énedből, s nem ismered föl sorsod és csillagod tükörében magadat, és nem sejted hogy véletleneid belőled fakadnak, és nem tudod hogy messze Napokban tennen erőd ráng és a planéták félrehajlítják pályád előtt az adamant rudakat. 
babits;Zsoltár gyermekhangra; Az Úristen őriz engem mert az ő zászlóját zengem, Ő az Áldás, Ő a Béke nem a harcok istensége. Ő nem az a véres Isten: az a véres Isten nincsen. Kard ha csörren, vér ha csobban, csak az ember vétkes abban. Az Úristen örök áldás, csira, élet és virágzás. Nagy, süket és szent nyugalma háborúnkat meg se hallja. Csöndes ő míg mi viharzunk békéjét nem bántja harcunk: Az Úristen őriz engem, mert az Ő országát zengem. Az Ő országát, a Békét, harcainkra süketségét. Néha átokkal panaszlom de Ő így szól: Nem haragszom! Néha rángatom, cibálom: -- tudja hogy csak őt kivánom. Az is kedvesebb számára, mint a közömbös imája. Az Úristen őriz engem mert az Ő zászlóját zengem. Hogy daloljak más éneket, mint amit Ő ajkamra tett? Tőle, Hozzá minden átkom: hang vagyok az Ő szájában. Lázas hang talán magában: kell a szent Harmóniában. S kell, hogy az Úr áldja, védje aki azt énekli: Béke. 
babits;A vén kötéltáncos; I. Nosza feszítsd ki font köteled kösd lábra táncos cipellődet. Fogd kézbe hosszú súlyzórudad: tudnád-e még, mint egyszer tudtad? Amíg élsz, ugrálj! Lássuk, hires! Győzi-e jobban más ha kiles? Kilestük titkod, csináljuk is még néha-néha cifrázzuk is. Lépted habozó, bokád remeg, könnyekbe vakul gyönge szemed: de a mi falkánk halad, halad előre, vissza könnyen szalad. Felhők mezője lábunk alatt: mit bánjuk, mi van a felhők alatt! II. Addig beszélnek: fogom magam kihozom súlyos aranyrudam fölveszem táncos cipellőmet vonom kötelem felhők felett. Jól tudom, mi van a felhők alatt: szájas mélységek, szúrós falak. Mint roncsolt arc a fátyol mögött, olyan a táj és rajta a köd. Szikla kisebzett, föld megrepedt. Görcs húzza össze a hegyeket. Borzong a bozót, az erdő fut, lázas a város, elakad az út minden bérc fojtott tűz-csobolyó vonaglik ágyában a négy folyó. III. Kínpanoráma! iszonyu sors! Óh bús bátorság, mire sodorsz? Bár volnék könnyű, hólyag gyanánt, ne látnék semmit, jó vak gyanánt, Szirt engem öklel, tűz nekem fáj fojtó folyó és tályogos táj. Kásás hidegláz! zöld szédület! Lerúgom táncos cipellőmet. Szorul a szívem, ámolyodom vad vízbe ejtem aranybotom. Óh folyó, ránts le iszapodba! Vak tűz, égess el kicsapódva! Temess el, erdő! taposs el, út! Boldogtalan ki magasan fut.   
babits;A csüggedt kapitány; - Hol jár a lelked, éjszivü kapitány, hol jár a lelked éjszinü paripán?  hol jár megint, hol jár a lelked?   mely hadakat, vadakat vág, kerget? - Nem az vagyok már, aki valék, szegény szegénylegény, de büszke, bitor legény,  ki egykor a tilosba vágtam   hej, bitoran, botoran, de bátran! Mennyi sok kincsem, mennyi sok aranyam szeleknek szórtam, vége van, odavan!  Most szellemem, miként gerincem   nyugtot eped, s veszi bármi kincsen. Jer hát, nyugodjunk, jó paripám! Rövid kantárra foglak! Nézd a tavaszt, ma vig:  kész vendégasztal: lásd a hasznát!   Föl ne ijedj, ha zokogna gazdád: a nyúgalomnak ára a fájdalom nekem: mert érzek és nem mondhatom  neked: mert még röpülni vágynál   és nem ereszt a hideg kantárszár! 1909. tavasz 
babits;A vetkőző lelkek; Vetkőzni vágy lelkünk, mert tenger az ég most és part a világ. Eleven és veszteg állnak és reszketnek a százkezü fák. Ezer remegő ujj, remegő sötét ujj kapkodja szelid kívánkozással az ellengő szeleknek úszó selymeit. Még e selymek közt, e remegő sok ujj közt uszik, foszlik, száll végső pár szavad, mint egy utolsó fátyol, amit ledobtál. S most lelked oly pőrén csapódik lelkemhez, mint a néhai táncos orgiákon, ha kihúnytak már a fáklyák lángjai, de a tánc tovább folyt, s a heverő vendég bőrét hirtelen sima comb surolta a pajzán sötétben forrón, meztelen. Óh, mit ér a hús únt mezitelensége! mily semmi a test! Jobb szerelem, szégyellt lelkünk tilosáról vetni le a mezt. Nézd, a Nap fáklyái kihúnytak, homályban a nagy Orgia, csüggedez a fáradt vendég -- be jó lelked érintése ma! Szomjasan remegnek gondolataink, mint ezerujju fák, ezer remegő ujj -- s nyilt tenger a Semmi -- vak part a Világ. Úgy állunk a parton, mint halálra jegyzett boldog szeretők meztelen és veszteg állnak és reszketnek a tenger előtt. 
babits;A világosság udvara; Ismeritek a bérházak fonákját, mely valamely üres telekre hátall, a függőlegesen leszelt tetővel -- akár az utca hasadt volna szét -- a nyirkos aljat s lépcsős tűzfalat, s köztük a puszta, sápadt, síma sárgát, amelyen nem fog semmi napsugár, s a szomszéd ház egyenes árnyékának éles vonala elomlik, elolvad? Ismeritek a négyszög-mélyedést a hosszú, keskeny, apró ablakokkal, melyeknek barna, szűk keretjei egymás fölé ritkásan sorakoznak? Ismeritek zugán a tört árnyékot, hová lihegve jőnek meghüsűlni az utcakölykök nyári délután, akik kiszedték a kerítés lécét s gazos tagon métázva gondtalan, kalap hiján a nap fejükre tűzött? Ismeritek az árnyas mélyedést, hol egymagában, hűsebb alkonyattal lábat emelt s usgyé! a kóbor eb! Jöttek egy reggel hosszu mérőfával, spárgával, léccel -- ástak, keritettek s meg' méricséltek póznát vertek szerte s táblát aggattak: Bemenet tilos! -- Majd ujra jöttek malterral, kalánnal, téglával és szekérrel: ástak, raktak, fából nagy állványokat eszkábáltak, léces hágókat, deszkaemelettel, azon dongott sark, csoszogott papucs, nyikorgott a talyiga kereke görrent a csigás téglaemelőgép s párosan hordta piros útasát, -- Majd szűnt a munka nyult a téglamű csokrot s fedélt nyert eltisztult az állvány, leszállt a hágók kettős emeletje, deszkánként hordta hosszu tengely el -- és meztelen maradt egy friss uj háznak még szűziesen fehér homloka. Száradt a ház. A lakók beköltöztek, uj számozást kapott az utcasor s a mélyedést mindenki elfeledte. Csak a házmesterné, ha reggelente seprő s lapáttal végigjárt hatalma szemektől elrejtettebb szögein míg nyelve is lapátként hánya piszkot -- vagy a cseléd, mikor kiszórta a frissen tört váza drága cserepét -- ügyetlensége kárát palástolni -- ama hosszúkás keskeny ablak résén -- vagy, eleinte, még az asszony is, ha gyertya nélkül, mert a gyertya drága, kamrában néha szerte rakosgatván levert a polcról hébért, köcsögöt, s bosszankodék a szomszéd uj falára mely árnyékával kis tárát betölté -- csak ők emlékeztek hálásan olykor e csöpp szögletnek létezésire s nevezték német szóval, mely be sem megy versembe: Világosság Udvarának. Lucus a non lucendo -- mert valóban a világosság nem hatott ide s mélyét nem érte soha napsugár, csak oly kevéssé mint a kútak mélyét, csak peremén vetett rövid szegélyt napszak szerint, felváltva, más falára. Mélyén tojáshéj, váza cserepe, csont, konyharongy, üvegnyak, toll, szemét és ujságfoszlány, széttépett levél -- ki tudja kinek az írása rajta? -- szüz összevisszaság között hever szemtől bizonytalan időre rejtve. Mert bárha néha, lakomák után egy kábult fej és felkavart gyomor émelygésében frissebb légre vágyva kinyitná rése homályüvegét, tekintete idáig el nem érne, sötétben veszne el e szurdokalj. S így míg a nagy ház hármas emeletjén folyton folyik az élet üzleti s tenyérnyi hely sincs hol lakó ne nyüzsgjön a földszint boltjától a tűzhelyig, melynél unottan gubbad a család, az első emelet úrilakáig és a poloskás ágyakig, melyekben nyomor nyög avagy céda gyönyör izzad: addig van a háznak egy szöglete -- mint régi kastély titkos rejteki -- hová láb, fény és mozgás el nem ér, mely némán gyüjti egy jövendő napra folyton növekvő piszka halmazát egy kis hely az élet zajától mentve, még jobban mentve, mint a temető. Miért mondám el ezt? Nem is tudom, csak gyakran oly nyomasztón jut eszembe, ha járok a bérházak folyosóin s kinézek holmi keskeny ablakon, -- s nem tehetém, hogy egyszer el ne mondjam -- Mi van benne? Mi bánt úgy engem benne? 
babits;A visszafelé szálló madarak;   Madarak röpülnek   felleges égen.   Nem arra szállnak már   amerre régen.   Azelőtt előre   szálltak a jövőbe. Mitől ijedtek meg szegény madarak,    hogy most visszafelé szállnak    a felhők alatt?   Ne hagyjuk, kedvesem,   fogjuk itt őket:   kár folyton kergetni   futó mezőket...   Fonjanak nekik hát   karjaink kalitkát: meleg kalitkában majd elalszanak,    míg bús csókok csillagoznak    felhőink alatt... 1925. tavasz 
babits;A zengő szobor dala; A hajnal fénye rezzenésén a puszta szobra hangot ad: a hajnalt elaludni, ember ! nem resteled rest álmodat? Ha későn ébredsz, fönn a nap már és erős fénye szúr, vakít s te meghökkenve dörzsölöd majd sötéthez szokott szemeid. "A gyáva faj, a törpe lelkek..." Aludni ugye jólesik? Ha alszanak nem kell mozogni s hogy élnek, észre sem veszik. Kelniök kell! Szavammal őket felrázni akarom s tudom ! A hajnal harci trombitása a lelki ébresztőt fuvom. Kelniök kell, ébredniök kell! mert mi, mert mi ébren vagyunk. Haljon meg, ki aludni kiván: a sírban majd békét hagyunk. Ki lelkes állat, ne legyen kő, Ki él, az éljen igazán, Kin embertest az uniformis ember legyen ma új csatán. A gyáva faj, a törpe lelkek... Nem tudják amit mi tudunk. Míg ők a tegnapot alusszák, mi a holnap felé futunk. Új hajnal ví a régi éjjel s a ma küzdelmükből terem és bármilyen sötét az éjjel, a hajnalé a győzelem! Tornyomból hirdetem a hajnalt, mert én is müezzim vagyok. Magas a torony, messze látok és lenn sok piszkot láthatok. Készüljetek a nagymosásra! ébredjetek rá szaporán! Mert sok a szennyes, hí a munka s az igazság sohsincs korán. Tornyomból hirdetem a hajnalt s látom fölbukni a napot és hangosabban trombitálok s azt hiszem, gyujtok, ragadok! Nem nézem, jönnek-e utánam, mert hátra nem nézek soha: előre nézek és előttem falakat bont a harsona 1903 eleje 
babits;Ablaknégyszög; Az ablaknégyszögön zöld falomb hajlik át alatta léckapú és keskeny kerti ut, amely egy idegen telek szivébe fut a felső sarkig, és elveszti ott magát szemünkből: ennyi csak szobánkból a világ. Látjuk a gyér gyepet, néhány levél laput az út szegélyein, s nem tudjuk, hova jut az út, ha megpihen, könnyű szolgálatát megtéve? és kié e kert, hol sohse jár senki, csupán a szél kaput ha néha tár -- nézd, most a nyílt kapun belép egy kis madár! Csak lép, és nem repül! nem rezzen szárnya sem! Ez a madár a vágy, halk vágyunk, kedvesem: megúnta itt magát és átmegy csöndesen. 
babits;Ablaktalan ház; VERSES RIPORT Ez az ablaktalan ház! Jövendő ház! álomház! Építik Ámerikában. Húsz emelet! Harminc emelet! Háztömb, házváros, ház-sziget! S nem süt be soha a nap. De egyforma, bölcs, bőved, kellemes fényt szükség szerint és enyhén szűrve kap. S újrendszerű fényforrások öntik - pótolni az élő napot, a kintit -  a violántúli sugarakat. Száz és száz előnye van! Soh'sincs benne léghuzam. Építkezésnek is olcsó. Puritán, nagy síku falormok zárják ki a nedvet és kormot. Ott künn az utca egyre halálosabb. De bent alpesi lég a folyosókon s tengeri pára, s mesterséges ózon s hőt és hüvöst fokszámra mér a csap. S minek is az utca már? Egy ilyen tömb egész vár. Megeszi a ház az utcát. Liftek, lépcsők, alagsor. És tömb a tömbbel összeforr, ki se kell menni az ég alá. A paraszt gyúrja ott künn még a földet kenyérré - de mint megnőtt gyerek anyja emlejéről leválik, mi se csüggünk már az emlőn sokáig, s vegykonyha táplál a rög helyett. Fütyülünk a Földre, mint az Égre. Földalatti vasutak házból-házba siklanak: ki se kell menni a házból. Csillagot csak csöveken fogunk nézni üvegen, vakondokai az Űrnek. Az egész Föld egy nagy ház lesz. Ez az ablaktalan ház! óriás ház! csukott ház! Csukott kocsi - mindegy a pálya. S visz, mint betonpáncélos léghajó s kormányozhatatlan Földgolyó céltalan aeroplánja. 1928 
babits;Ad animositatem sapientium; Canam ecce hymnum in te, secretorum labyrinthe casta mentium libido, omnis ignoti cupido. Eburnea turris vitae nec debilibus invitae, periculum dulce tutis, fons aeternae juventutis. Tu peragrans nocte pampas in tenebris vera lampas, tu perustis sole Nubis lucis aestuosae nubis. Spes simul remotis oris desperati viatoris tu viae ducens ignarum, sola fax scientiarum. Artium tu sola mater, animus Thyiadis ater, magna silvarum securis, remedium certe curis. Omnis ignoti cupido, casta mentium libido, secretorum labyrinthe, ecce hymnum, hymnum in te! 1906. máj. 
babits;Ádáz kutyám; Ádáz kutyám, itt heversz mellettem. Amióta a gazdád én lettem, ez a hely a legjobb hely tenéked: nem érhet itt semmi baj se téged. Rajtam csügg a szemed, hív imádás együgyű szálán csügg, boldog ádáz. Mert boldog ki jámborul heverhet valami nagy, jó hatalom mellett. S te jámbor vagy, bár olykor asszonykád bosszújára megrablod a konyhát s csirkét hajszolsz vadul a salátás ágyakon át: jámbor, noha -- Ádáz. Elcsavarogsz néha messze innen, el is tévedsz kóbor hegyeinkben avagy titkos kalandjaid vannak. Ág tép, gonosz ebek rádrohannak, zápor is lep, szőröd-bőröd átáz: ázva, tépve jössz vissza, kis Ádáz. Visszajössz, mert ugyan hova mennél? Hol lehetne egyéb helyed ennél? Szimatodból ezer láthatatlan ösvény vezet téged mindenhonnan hívebben, mint bennünket a látás: minden ösvény ide vezet, Ádáz. Tudod, hogy itt valaki hatalmas gondol veled, büntet és irgalmaz, gyötör olykor, simogat vagy játszik, hol apádnak, hol kínzódnak látszik: de te bízol benne. Bölcs belátás, bízni abban, kit nem értünk, Ádáz. Óh, bár ahogy te pihensz lábamnál, bizalommal tudnék én is Annál megpihenni, aki velem játszik, hol apámnak, hol kínzómnak látszik, égi gazda, bosszú, megbocsátás, s úgy nem értem, mint te engem, Ádáz! 
babits;Ádventi köd; Tél van megint! Reggel amint fölébredek, még betekint az utcalámpa sötét szobámba, mert odakint köd van megint. Elbuvik a nap-paripa az ég dugottabb aklaiba, hova a csillag- állatok bujnak nappalira: Kos, Bak, Bika... Tán a ravasz égi lovas sötéten tartja, míg egy kamasz s vig turf-inas a forró pálya gyepét kitárja: az uj tavasz. S én mint kinek nagy versenyek tétén végső reménye remeg, szorongva kérdem, mit rejtenek e függönyök s az istenek? És lesz-e még hogy fölfakad a borulat, s küld-e a nap egy sugarat, mint vért a seb, vagy megfuladt a köd alatt? És lesz-e még Lángja elég hevitni, mint valaha rég e földi lét fagyát s az ember vak életét valaha még? Ágyon ülök s nincs egy szemernyi kedvem kikelni. Talán örök marad a köd amely beföd s kásásan ing a tetők fölött. Óh könnyű rímek, friss zengzetek, csengessetek! Végem, ha vígaszt nem lelhetek tibennetek... 
babits;Ady; Te elindulsz a fényes hómezőkön - én visszabújtam a klastromba, nézd! Ó könyves klastrom, s bús bor az oltáron - s a szerzetes köszönti a vitézt. A szerzetesek tudnak ám temetni - de tégedet magunkba temetünk és könyveinkbe s oltárunk borába, hogy légy erős és örök bor nekünk. Neked jogod volt meghalni s van: élni, ki meghaltál - ó de mi: te élsz mibennünk, mi haltunk tebenned s magunkat fognánk elfelejteni, ha tégedet felednénk. Ó mit ér a  szerzetes, ha nincs könyve s nincs bora?! De lelked vére a kelyhünkbe csurrant, mielőtt lelke lelkednek tova- surrant volna a fényes hómezőkön, mint holt vitéz fekete paripán - oltár elől mi, fölemelt kehellyel, válhatatlan nézünk a Tünt után! Mint gyászoljalak, hogyan dicsérjelek, ha kölcsön nem veszem a te szavadat? Hogyan dicsérhetik a napot a rét, berek, erdők, rőt ormok, puszták és tengerek, ha nem avval a sugárral, amelyet a Nap ad nekik, maga a Nap? Úgy nyugodtál le fényesen, mint a Nap s reád gondoltat minden holdvilág kialudnánk ha nem adnál sugarat s ha eltűntél volna a hómezők alatt s nem égnél titkon, mint éjjel a Nap "ifjú szivekben, s mindig tovább": (Ó szavak lelke! adj nekem szavakat) "még sírni sem tudnánk", fakadni sem. Sugarak lelke! te adtál sugarat hogy megmosolyogtak a sötét ugarak és fölfénylett a hab a mély tengeren. 1919. jan.-febr. 
babits;A Danaidák; Lenn a csöndes alvilágban, szellőtlen, bús alvilágban, asphodelosok  között, hol asphodelos meg se moccan, gyászfa nem bókol galyával,  mákvirág szirmát nem ejti, mert a szél ott mélyen alszik, alszik  asphodelos ágyban, mélyen alszik, nem beszél, hol a tók acéltükörként mozdulatlan elterülnek, pillák könnyen  szenderülnek, mert a pillák legyezője, habszövetnek fodrozója  sohase jár ott, a szél óriási amphorákba, alabastrom amphorákba ötven asszony, bűnös asszony  karcsu vázát megmerítve, majd merítve, majd ürítve kárhozott bús  ötven asszony mindörökre töltöget, ötven kárhozott bús asszony óriási alabastrom amphorákba mindhiába  töltögeti drága nedvét, drága Léthéből merített sohasem elég  vizet. Óriási karcsu gyászfák ágaikat sohse rázzák: -- minden águk egy-egy  lélek, öngyilkos bús régi lélek, mely most néma fán tenyész érzőn, mégis öntudatlan nyujtja lombát mozdulatlan, mozdulatlan és  sötéten, át a réten, át a réten, hol a Léthe (mert e rét a Léthe réte) száz belémosott  bünöktől szennyes vízzel, elfelejtett ős bünöktől szennyes vízzel  körbe folyva nem enyész, nem enyész, nem ér tengerbe, hanem hétszer körbe-körbe, vissza  önmagába: ottan ötven asszony kárhozottan ötven órjás amphorába  mindhiába, mindhiába tölti könnyét és vizét, majd merítve, majd ürítve, mindhiába, mert az ötven bűvös edény  tölthetetlen, mint a tenger önmagától megapad és elhúzódik és az  ötven bűnös asszony Léthe vizét alabastrom amphorákba mindörökre  csak hiába tölti szét. Ötven asszony, alabastrom testtel, ébenszínű hajjal érzőn, mégis  öntudatlan öntögetve szakadatlan félig értett dalra kel, ötven kárhozott bús asszony felvilágból lehozott és lelkeikbe  visszajáró félig értett félemléket fojtott hangon énekel: Meggyilkoltuk férjeinket, ötven daliás nagy férfit és szerettünk,  csak szerettünk, Isten tudja, kit szerettünk, vágykancsóból  merítettünk, merítettünk, űrítettünk, fenn a zöldvilágu földön,  az aranyos nap alatt -- Régi szavak járnak vissza elsötétült lelkeinkbe, mint sötétben nagy  szobákba utcáról behullott fények mit jelentenek? hiába próbálunk  rá emlékezni mit jelent az, hogy: szeretni ? mit: kívánni ? és   ölelni ? a homályban mindhiába kérdezzük az árnyakat. Csak daloljunk: Meggyilkoltuk -- s emlékezzünk: férjeinket  csak daloljunk, bár nem értjük, és merítsünk és ürítsünk úgy sem  tudjuk abbahagyni és daloljunk, bár nem értjük, mert különben  némaság van, és a némaság oly félős! néma, rengeteg sötétség: a  sötétség nem beszél --  Igy dalolt az ötven asszony, ötven kárhozott bús asszony, egymáshoz  mind oly hasonló ébenfürtü, alabastrom testü ötven testvérasszony  így dalolt a Léthe-réten, lélekfák közt, mákvirág közt, óriási  amphorák közt, Léthe mellett, hol a szél lenn a csöndes alvilágban, szellőtlen bús alvilágban alszik  asphodelos-ágyban, mélyen alszik, nem beszél. 
